NCFormat,IPCC_code,IPCC_name,SourceName,CRF,Old_SG_name,CCP_category,Pollutant,EmissionYear,Emmisions (MtCO2e)
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2002,0.115853445
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2003,0.143689941
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2004,0.117025269
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2005,0.110750646
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2006,0.103005158
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2007,0.158675759
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2008,0.132906705
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2009,0.152725531
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2010,0.157648929
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2011,0.07694621
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2012,0.084486044
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2013,0.123040056
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2014,0.13083617
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2015,0.107870294
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2016,0.105420941
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2017,0.125240583
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2018,0.098608213
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2019,0.074798211
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,2020,0.125518539
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,BaseYear,0.000225218
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,1990,0.000225218
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,1995,0.000296198
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,1998,0.000345159
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,1999,0.000177565
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2000,0.005981905
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2001,0.007505306
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2002,0.005721048
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2003,0.007095664
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2004,0.005778915
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2005,0.005469063
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2006,0.005086577
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2007,0.00783569
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2008,0.006563169
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2009,0.007541857
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2010,0.007784983
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2011,0.00379974
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2012,0.004172071
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2013,0.006075936
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2014,0.006460922
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2015,0.005326826
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2016,0.005205873
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2017,0.006184602
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2018,0.004869448
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2019,0.003693668
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Land use change and forestry,Agriculture and related land use,LULUCF,N2O,2020,0.006198328
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,BaseYear,0.09098182
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1990,0.09098182
"Land use, land use change and forestry",4C2,4C2_Forest_Land_converted_to_Grassland,Forest Land converted to Grassland - Carbon stock change,Land use change and forestry,Agriculture and related land use,LULUCF,CO2,1995,0.066693913
