,ncformat,ipcc_code,ipcc_name,sourcename,crf,old_sg_name,ccp_category,pollutant,emission_year,mt_co2e,base_level
146,Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2011,0.00823586,0.000180695
147,Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2012,0.008485542,0.000180695
148,Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2013,0.008383625,0.000180695
149,Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2014,0.008434002,0.000180695
150,Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2015,0.008782009,0.000180695
151,Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2016,0.009287509,0.000180695
152,Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2017,0.009194536,0.000180695
153,Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2018,0.009165022,0.000180695
154,Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2019,0.009178636,0.000180695
155,Agriculture,1A4cii,1A4cii_Agriculture/Forestry/Fishing:Off-road,Agriculture - mobile machinery,Energy,Agriculture and related land use,Agriculture,N2O,2020,0.009121482,0.000180695
157,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,1990,0.00135117,0.065991951
158,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,1995,0.00167236,0.065991951
159,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,1998,0.001081751,0.065991951
160,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,1999,0.0010751,0.065991951
161,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2000,0.000881628,0.065991951
162,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2001,0.00082642,0.065991951
163,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2002,0.0008654,0.065991951
164,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2003,0.001323873,0.065991951
165,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2004,0.001258745,0.065991951
166,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2005,0.000359669,0.065991951
167,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2006,0.000465139,0.065991951
168,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2007,0.000423861,0.065991951
169,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2008,0.000263351,0.065991951
170,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2009,0.000281559,0.065991951
171,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2010,0.000379963,0.065991951
172,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2011,0.000370664,0.065991951
173,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2012,0.000281915,0.065991951
174,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2013,0.0002838,0.065991951
175,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2014,0.000274697,0.065991951
176,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2015,0.000272107,0.065991951
177,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2016,0.000270804,0.065991951
178,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2017,0.000277605,0.065991951
179,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2018,0.000274607,0.065991951
180,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2019,0.000273698,0.065991951
181,Agriculture,2D1,2D1_Lubricant_Use,Agricultural engines,Industrial Processes,Agriculture and related land use,Agriculture,CO2,2020,0.000272194,0.065991951
183,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1990,0.591581005,0.000887435
184,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1995,0.563240959,0.000887435
185,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1998,0.551624756,0.000887435
186,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1999,0.551498354,0.000887435
187,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2000,0.536528615,0.000887435
188,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2001,0.524062911,0.000887435
189,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2002,0.540019185,0.000887435
190,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2003,0.547572822,0.000887435
191,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2004,0.542696184,0.000887435
192,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2005,0.513182849,0.000887435
193,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2006,0.517735886,0.000887435
194,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2007,0.517424895,0.000887435
195,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2008,0.495985636,0.000887435
196,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2009,0.48256966,0.000887435
197,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2010,0.483393954,0.000887435
198,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2011,0.477946904,0.000887435
199,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2012,0.481640077,0.000887435
200,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2013,0.477431285,0.000887435
201,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2014,0.498245164,0.000887435
202,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2015,0.513385045,0.000887435
203,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2016,0.508187378,0.000887435
204,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2017,0.506908672,0.000887435
205,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2018,0.513986333,0.000887435
206,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2019,0.525679682,0.000887435
207,Agriculture,3A1a,3A1a_Enteric_Fermentation_dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2020,0.526149359,0.000887435
209,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1990,2.472880179,0.000887435
210,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1995,2.50684387,0.000887435
211,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1998,2.580678781,0.000887435
212,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1999,2.534071084,0.000887435
213,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2000,2.535234437,0.000887435
214,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2001,2.391486134,0.000887435
215,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2002,2.424323429,0.000887435
216,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2003,2.44036508,0.000887435
217,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2004,2.464537669,0.000887435
218,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2005,2.592176343,0.000887435
219,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2006,2.533170934,0.000887435
220,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2007,2.524867052,0.000887435
221,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2008,2.432344029,0.000887435
222,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2009,2.401009316,0.000887435
223,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2010,2.433333878,0.000887435
224,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2011,2.391743163,0.000887435
225,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2012,2.354896237,0.000887435
226,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2013,2.283765685,0.000887435
227,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2014,2.291560685,0.000887435
228,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2015,2.303787574,0.000887435
229,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2016,2.283257542,0.000887435
230,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2017,2.227708414,0.000887435
231,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2018,2.171508353,0.000887435
232,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2019,2.130730725,0.000887435
233,Agriculture,3A1b,3A1b_Enteric_Fermentation_non-dairy_cattle,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2020,2.111307615,0.000887435
235,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1990,1.219548506,0.000887435
236,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1995,1.18605333,0.000887435
237,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1998,1.226827776,0.000887435
238,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1999,1.225471323,0.000887435
239,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2000,1.191046494,0.000887435
240,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2001,1.096241858,0.000887435
241,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2002,1.077070932,0.000887435
242,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2003,1.077285396,0.000887435
243,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2004,1.077656067,0.000887435
244,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2005,1.071150755,0.000887435
245,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2006,0.980751362,0.000887435
246,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2007,1.016481664,0.000887435
247,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2008,0.931522865,0.000887435
248,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2009,0.937236822,0.000887435
249,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2010,0.889469748,0.000887435
250,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2011,0.941067049,0.000887435
251,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2012,0.925181413,0.000887435
252,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2013,0.857667542,0.000887435
253,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2014,0.892253653,0.000887435
254,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2015,0.917481605,0.000887435
255,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2016,0.904290821,0.000887435
256,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2017,0.924072469,0.000887435
257,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2018,0.876266602,0.000887435
258,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2019,0.922818096,0.000887435
259,Agriculture,3A2,3A2_Enteric_Fermentation_sheep,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2020,0.936234297,0.000887435
261,Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1990,0.016940888,0.000887435
262,Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1995,0.020930513,0.000887435
263,Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1998,0.025128938,0.000887435
264,Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,1999,0.020573925,0.000887435
265,Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2000,0.02092875,0.000887435
266,Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2001,0.022367175,0.000887435
267,Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2002,0.01973535,0.000887435
268,Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2003,0.0183096,0.000887435
269,Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2004,0.0176139,0.000887435
270,Agriculture,3A3,3A3_Enteric_Fermentation_swine,Enteric,Agriculture,Agriculture and related land use,Agriculture,CH4,2005,0.01758795,0.000887435
